City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,tutoia,-2.7619,-42.2744,79.63,82,100,12.84,BR,1697418471
365,mafinga,-7.25,35.0667,73.09,62,64,3.85,TZ,1697418471
366,khandyga,62.6667,135.6,11.32,90,80,2.15,RU,1697418472
367,amarillo,35.222,-101.8313,59.25,47,0,8.05,US,1697418179
368,mount gambier,-37.8333,140.7667,54.66,51,97,13.2,AU,1697418265
369,byron bay,-28.65,153.6167,91.71,46,0,16.02,AU,1697418472
370,iquique,-20.2208,-70.1431,63.3,80,56,1.43,CL,1697418472
371,tejupilco de hidalgo,18.9,-100.15,67.05,95,100,2.62,MX,1697418472
372,tabou,4.423,-7.3528,75.58,93,100,5.86,CI,1697418472
373,kapuskasing,49.4169,-82.4331,42.89,87,100,10.36,CA,1697418361
374,hanko,59.8333,22.95,45.99,65,55,28.99,FI,1697418472
375,san juan xiutetelco,19.8,-97.3333,54.91,100,100,6.98,MX,1697418473
376,limache,-33.0167,-71.2667,51.91,92,1,2.08,CL,1697418473
377,bich'vinta,43.1592,40.3378,57.38,45,100,7.99,GE,1697418473
378,kailua-kona,19.6406,-155.9956,84.16,80,100,10.36,US,1697418473
379,deqen,29.9618,90.7188,38.71,70,95,4.34,CN,1697418473
380,sao jose da coroa grande,-8.8978,-35.1478,75.97,79,48,11.27,BR,1697418446
381,saint-louis du nord,19.9333,-72.7167,83.41,75,85,1.81,HT,1697418473
382,mukalla,14.5425,49.1242,78.78,80,92,3.62,YE,1697418473
383,port blair,11.6667,92.75,77.04,100,40,2.3,IN,1697418474
384,raymondville,26.4815,-97.7831,74.26,37,0,6.91,US,1697418474
385,gizo,-8.103,156.8419,84.02,74,85,11.95,SB,1697418474
386,salinopolis,-0.6136,-47.3561,81.16,80,92,11.97,BR,1697418416
387,pohang,36.0322,129.365,65.88,55,0,12.35,KR,1697418474
388,quellon,-43.1167,-73.6167,45.55,90,99,5.97,CL,1697418474
389,kodinsk,58.6881,99.1844,40.44,96,100,6.64,RU,1697418474
390,lorengau,-2.0226,147.2712,84.51,71,100,7.11,PG,1697418474
391,nuuk,64.1835,-51.7216,29.01,80,6,3.44,GL,1697418475
392,springbok,-29.6643,17.8865,56.44,60,0,4.05,ZA,1697418475
393,puerto aysen,-45.4,-72.7,43.83,100,100,3.42,CL,1697418247
394,korla,41.7597,86.1469,54.66,32,89,9.04,CN,1697418363
395,hobyo,5.3505,48.5268,80.83,81,23,9.71,SO,1697418475
396,atasu,48.6814,71.6433,39.22,70,47,5.03,KZ,1697418475
397,aripuana,-9.1667,-60.6333,79.47,63,19,1.25,BR,1697418475
398,constancia,24.2231,-107.1869,82.42,80,1,6.11,MX,1697418475
399,phayakkhaphum phisai,15.5163,103.1937,75.87,78,100,11.48,TH,1697418476
400,spring creek,40.7266,-115.5859,66.29,29,100,3.15,US,1697418476
401,bereznik,62.8551,42.7072,42.64,79,94,10.87,RU,1697418476
402,saratovskaya,44.7103,39.2244,60.13,42,94,4.0,RU,1697418476
403,flensburg,54.7833,9.4333,44.26,81,100,13.8,DE,1697418476
404,wurtulla,-26.7568,153.1256,87.3,71,0,8.01,AU,1697418476
405,qamdo,31.1667,97.2333,34.7,64,80,6.69,CN,1697418476
406,tindouf,27.6711,-8.1474,78.93,22,99,3.36,DZ,1697418476
407,olinda,-8.0089,-34.8553,76.73,83,40,6.91,BR,1697418477
408,selfoss,63.9331,-20.9971,44.04,92,100,10.47,IS,1697418477
409,fale old settlement,-9.3852,-171.2468,83.1,72,26,19.33,TK,1697418203
410,ploudalmezeau,48.5333,-4.65,50.25,76,0,8.05,FR,1697418477
411,isangel,-19.55,169.2667,78.57,76,23,14.7,VU,1697418477
412,nanning,22.8167,108.3167,75.04,58,35,4.34,CN,1697418477
413,undurkhaan,47.3194,110.6556,43.23,34,8,13.65,MN,1697418477
414,ruovesi,61.9858,24.0571,33.98,86,99,9.22,FI,1697418477
415,male,4.1748,73.5089,82.38,75,37,12.41,MV,1697418478
416,flying fish cove,-10.4217,105.6791,80.28,89,100,12.66,CX,1697418478
417,acapulco de juarez,16.8634,-99.8901,84.02,84,100,3.44,MX,1697418478
418,maseru,-29.3167,27.4833,53.31,84,100,9.22,LS,1697418478
419,badiyah,22.45,58.8,73.6,83,6,6.17,OM,1697418478
420,salekhard,66.53,66.6019,32.29,99,100,11.03,RU,1697418478
421,talcahuano,-36.7167,-73.1167,51.48,71,20,14.97,CL,1697418478
422,chernyshevskiy,63.0128,112.4714,31.48,99,100,3.15,RU,1697418479
423,zarand,30.8127,56.564,58.33,33,7,1.52,IR,1697418479
424,gaspe,48.8334,-64.4819,50.22,100,100,9.22,CA,1697418479
425,cromer,52.9312,1.2989,40.14,70,100,10.04,GB,1697418479
426,jacksonville,30.3322,-81.6556,70.03,68,100,4.61,US,1697418300
427,puerto baquerizo moreno,-0.9,-89.6,74.48,84,86,10.33,EC,1697418479
428,lukolela,-1.0605,17.1821,71.47,94,100,1.86,CD,1697418479
429,rio grande,-32.035,-52.0986,65.95,87,100,20.4,BR,1697418415
430,ducheng,23.2373,111.5317,73.56,62,99,2.64,CN,1697418321
431,clarkston,33.8096,-84.2396,56.21,68,100,13.8,US,1697418256
432,villa gesell,-37.2639,-56.973,55.76,85,2,17.9,AR,1697418204
433,formosa,-26.1775,-58.1781,84.96,73,71,3.0,AR,1697418480
434,fort bragg,35.139,-79.006,57.9,76,100,3.44,US,1697418480
435,zhytkavichy,52.2168,27.8561,45.0,61,100,7.43,BY,1697418480
436,timbuktu,16.7735,-3.0074,87.35,13,99,8.48,ML,1697418480
437,wake forest,35.9799,-78.5097,57.38,90,76,4.5,US,1697418481
438,sinabang,2.4803,96.3801,78.64,86,100,6.06,ID,1697418481
439,manor,19.75,72.9167,75.43,77,2,3.85,IN,1697418481
440,rabaul,-4.1967,152.1721,83.26,71,99,8.14,PG,1697418481
441,nyurba,63.2842,118.3319,20.1,86,100,8.32,RU,1697418289
442,levuka,50.1834,-105.4011,50.29,53,100,9.15,CA,1697418481
443,progreso,21.2833,-89.6667,79.11,79,100,15.14,MX,1697418481
444,holyhead,53.3062,-4.6321,44.98,81,20,4.61,GB,1697418481
445,alaghsas,17.0187,8.0168,82.33,16,20,11.61,NE,1697418482
446,salalah,17.0151,54.0924,77.09,88,20,4.61,OM,1697418482
447,ambon,-3.6954,128.1814,84.87,95,40,1.14,ID,1697418482
448,riversdale,18.1659,-76.9642,80.15,91,37,1.74,JM,1697418482
449,lazaro cardenas,17.9583,-102.2,82.24,85,100,1.19,MX,1697418482
450,akureyri,65.6835,-18.0878,39.97,99,100,7.96,IS,1697418482
451,vadso,70.0744,29.7487,40.08,87,100,19.57,NO,1697418482
452,mbandaka,0.0487,18.2603,70.81,97,100,2.55,CD,1697418482
453,kibaya,-5.3,36.5667,60.78,88,18,3.36,TZ,1697418483
454,mount isa,-20.7333,139.5,87.57,14,0,18.41,AU,1697418483
455,gereida,11.2811,25.1414,81.7,55,99,8.7,SD,1697418483
456,bangassou,4.7413,22.8184,69.06,97,100,1.25,CF,1697418483
457,sur,22.5667,59.5289,79.74,76,32,9.46,OM,1697418483
458,port moresby,-9.4431,147.1797,81.82,74,100,9.17,PG,1697418483
459,mata-utu,-13.2816,-176.1745,81.43,79,69,19.13,WF,1697418483
460,freeport,40.6576,-73.5832,56.77,64,20,13.8,US,1697418469
461,bayji,34.9311,43.487,72.68,51,0,6.42,IQ,1697418484
462,antsiranana,-12.2787,49.2917,71.83,93,45,5.77,MG,1697418484
463,minbu,20.1833,94.8833,78.03,83,5,3.31,MM,1697418484
464,wichian buri,15.6578,101.106,76.46,86,100,5.35,TH,1697418484
465,kijang,35.2442,129.2139,66.83,55,0,4.59,KR,1697418454
466,caleta de carquin,-11.0925,-77.6267,67.06,86,96,8.25,PE,1697418484
467,brookings,44.3114,-96.7984,47.08,88,0,6.91,US,1697418465
468,nuku'alofa,-21.1333,-175.2,72.12,79,35,19.15,TO,1697418485
469,segovia,41.1667,-4.0,54.43,80,82,4.12,ES,1697418485
470,lerwick,60.1545,-1.1494,46.4,78,94,13.27,GB,1697418485
471,domanivka,47.6319,30.9885,53.73,80,100,21.36,UA,1697418485
472,gobo,33.8833,135.15,69.82,60,0,13.78,JP,1697418485
473,cascavel,-24.9558,-53.4553,71.78,74,3,5.39,BR,1697418485
474,eqbaliyeh,35.3022,51.5358,69.62,40,5,6.17,IR,1697418485
475,patong,7.8961,98.2966,85.01,78,100,11.83,TH,1697418486
476,tobelo,1.7284,128.0095,84.9,71,30,4.07,ID,1697418327
477,peace river,56.2501,-117.286,53.71,58,20,6.8,CA,1697418486
478,lubang,13.8584,120.124,82.94,77,71,17.94,PH,1697418486
479,kruisfontein,-34.0033,24.7314,58.59,95,95,8.12,ZA,1697418486
480,mount pearl,47.5166,-52.7813,50.74,92,100,4.52,CA,1697418486
481,guaranda,-1.6,-79.0,55.78,91,88,1.01,EC,1697418486
482,barra do garcas,-15.89,-52.2567,79.79,63,98,4.61,BR,1697418282
483,port arthur,38.8,121.2667,59.22,38,0,13.87,CN,1697418486
484,nizhniy odes,63.6445,54.856,39.76,92,44,7.94,RU,1697418487
485,kerikeri,-35.2268,173.9474,68.14,52,13,9.8,NZ,1697418487
486,kenai,60.5544,-151.2583,48.29,84,40,14.97,US,1697418285
487,marsa alam,25.0757,34.8918,78.46,49,0,11.01,EG,1697418262
488,huarmey,-10.0681,-78.1522,67.37,86,100,8.21,PE,1697418487
489,ar rutbah,33.0381,40.2848,64.47,61,0,15.52,IQ,1697418487
490,mar del plata,-38.0023,-57.5575,58.08,87,0,8.01,AR,1697418236
491,lat yao,15.751,99.7893,83.64,88,100,3.56,TH,1697418488
492,argostolion,38.1811,20.489,66.74,57,0,2.06,GR,1697418488
493,villa ojo de agua,-29.5,-63.6938,71.6,38,7,10.96,AR,1697418488
494,nantucket,41.2835,-70.0995,53.74,76,20,10.36,US,1697418398
495,cabo san lucas,22.8909,-109.9124,85.3,77,0,11.99,MX,1697418215
496,igoumenitsa,39.5039,20.2656,65.66,80,10,5.41,GR,1697418488
497,jonuta,18.0833,-92.1333,78.04,92,83,10.29,MX,1697418488
498,ancud,-41.8697,-73.8203,44.76,90,8,5.75,CL,1697418488
499,bousso,10.4795,16.7117,75.49,79,97,5.84,TD,1697418488
500,shakhan,49.8233,72.6342,37.76,75,33,7.74,KZ,1697418489
501,ornskoldsvik,63.2909,18.7153,38.35,70,27,21.85,SE,1697418489
502,kavieng,-2.5744,150.7967,84.43,67,100,5.21,PG,1697418489
503,galesong,-5.3166,119.3661,89.62,45,1,1.68,ID,1697418489
504,xiazhuang,34.9161,118.6389,64.42,42,0,10.04,CN,1697418489
505,mirnyy,62.5353,113.9611,28.24,100,100,4.0,RU,1697418489
506,bodaybo,57.8506,114.1933,37.76,73,100,2.28,RU,1697418490
507,tocaima,4.4582,-74.6343,77.94,71,100,5.53,CO,1697418490
508,alvaraes,-3.2208,-64.8042,83.03,60,97,2.19,BR,1697418490
509,bonanza,14.0289,-84.591,74.98,97,68,1.5,NI,1697418490
510,labasa,-16.4167,179.3833,83.19,60,65,11.05,FJ,1697418490
511,campoverde,-8.4753,-74.8058,82.09,67,34,2.89,PE,1697418490
512,sittwe,20.15,92.9,75.51,87,8,5.99,MM,1697418490
513,goundi,9.3627,17.366,72.64,82,85,3.69,TD,1697418491
514,veraval,20.9,70.3667,77.41,83,2,8.7,IN,1697418491
515,zouerate,22.7187,-12.4521,82.8,21,96,9.24,MR,1697418491
516,sabang,5.8933,95.3214,81.36,78,100,17.92,ID,1697418491
517,rio gallegos,-51.6226,-69.2181,44.65,57,0,19.57,AR,1697418491
518,malango,-2.9627,119.9001,79.92,62,17,4.41,ID,1697418491
519,betare oya,5.6,14.0833,65.91,97,98,2.84,CM,1697418491
520,lethem,3.3803,-59.7968,83.39,62,100,1.92,GY,1697418492
521,tokmok,42.8417,75.3016,44.96,47,6,2.37,KG,1697418492
522,tefe,-3.3542,-64.7114,81.19,66,66,2.42,BR,1697418492
523,iisalmi,63.5592,27.1907,36.95,89,100,12.24,FI,1697418492
524,moroto,2.5345,34.6666,67.87,81,100,3.53,UG,1697418492
525,tuy hoa,13.0833,109.3,80.46,80,90,3.67,VN,1697418492
526,gornyye klyuchi,45.25,133.5,44.6,42,5,14.81,RU,1697418492
527,aitape,-3.1374,142.3475,83.41,76,80,3.71,PG,1697418493
528,katsuura,35.1333,140.3,68.97,57,1,10.63,JP,1697418493
529,qarazhal,48.0078,70.7903,39.51,70,18,3.2,KZ,1697418493
530,yelizovo,53.1873,158.3805,50.14,87,75,8.99,RU,1697418493
531,gadzhiyevo,69.2551,33.3362,41.09,91,98,24.94,RU,1697418493
532,guerrero negro,27.9769,-114.0611,71.87,69,0,13.24,MX,1697418493
533,buka,40.8108,69.1986,46.89,44,12,3.22,UZ,1697418393
534,neiafu,-18.65,-173.9833,76.3,76,47,18.39,TO,1697418494
535,tonganoxie,39.1097,-95.0878,51.82,71,100,8.05,US,1697418438
536,keelung,25.1283,121.7419,80.1,60,49,12.19,TW,1697418494
537,douglas,41.3,-96.167,48.51,75,0,5.75,US,1697418494
538,goderich,43.7501,-81.7165,46.9,84,100,16.98,CA,1697418494
539,oral,51.2333,51.3667,42.78,100,0,8.95,KZ,1697418494
540,serowe,-22.3833,26.7167,62.82,85,100,16.44,BW,1697418494
541,cadale,2.7603,46.3222,79.34,84,40,8.7,SO,1697418494
542,luena,-11.7833,19.9167,66.31,71,100,1.86,AO,1697418495
543,mokhsogollokh,61.4681,128.9203,16.23,85,3,2.71,RU,1697418495
544,howard springs,-12.497,131.047,89.51,31,16,1.03,AU,1697418495
545,nova sintra,14.8667,-24.7167,76.66,71,93,11.48,CV,1697418495
546,livingston,55.9029,-3.5226,42.48,90,100,4.38,GB,1697418443
547,tanjung pandan,-2.75,107.65,85.08,65,94,8.28,ID,1697418495
548,meknes,33.9776,-5.525,69.51,58,73,1.41,MA,1697418495
549,mossel bay,-34.1831,22.146,60.73,90,12,2.8,ZA,1697418496
550,toyooka,35.5333,134.8333,70.25,52,19,6.93,JP,1697418496
551,datong,40.0936,113.2914,52.5,33,0,3.47,CN,1697418496
552,ceelbuur,4.685,46.6176,78.53,81,90,11.65,SO,1697418496
553,tuensang,26.2833,94.8333,65.71,94,29,1.3,IN,1697418496
554,sergeyevka,53.88,67.4158,48.54,83,100,11.88,KZ,1697418496
555,coquimbo,-29.9533,-71.3436,58.96,75,100,6.13,CL,1697418468
556,carutapera,-1.195,-46.02,80.51,78,100,9.62,BR,1697418330
557,amahai,-3.3333,128.9167,83.34,74,37,2.21,ID,1697418497
558,la sarre,48.8002,-79.1996,44.11,81,1,13.62,CA,1697418365
559,dalandzadgad,43.5708,104.425,51.94,30,100,5.88,MN,1697418497
560,hankasalmi,62.3833,26.4333,35.91,88,91,10.47,FI,1697418497
561,zeribet el oued,34.6828,6.5111,71.2,24,0,1.81,DZ,1697418497
562,itaituba,-4.2761,-55.9836,79.75,68,36,2.26,BR,1697418229
563,soroti,1.7146,33.6111,65.35,89,100,2.75,UG,1697418498
564,lingyuan,41.24,119.4011,50.09,24,0,2.44,CN,1697418498
565,burglesum,53.1611,8.6917,44.22,94,0,6.91,DE,1697418498
566,yorkton,51.2167,-102.4677,47.52,54,100,7.67,CA,1697418498
567,trairi,-3.2778,-39.2689,79.03,80,83,13.13,BR,1697418498
568,tufanganj,26.3167,89.6667,70.2,85,91,5.97,IN,1697418498
569,hassi messaoud,31.6804,6.0729,73.24,23,5,6.24,DZ,1697418498
570,aykhal,66.0,111.5,19.08,85,100,5.01,RU,1697418499
571,rouissat,31.9243,5.3502,73.76,23,60,5.48,DZ,1697418499
